dissection.date,student.name,species,fish.id,site,collection.date,weight.g,tl.mm,sl.mm,fl.mm,liver,stomach.contents,note,ground,packaged,ran.on.ea
6/18/25,Dannette,Thread Herring,THH094,EI1,10/25/23,20.3,127,97,108,Y,mush,small liver,,,
6/18/25,Dalton,Thread Herring,THH095,EI1,10/25/23,12.3,108,82,95,-,mush,,,,
6/18/25,Dannette,Thread Herring,THH096,EI1,10/25/23,13.4,114,92,100,-,mush,,,,
6/18/25,Dannette,Striped Anchovy,STA196,EO1,10/25/23,5.2,92,75,82,-,mush,,,,
6/18/25,Dalton,Pinfish,PIN173,EO1,10/25/23,105.3,193,151,179,Y,mush?,,,,
6/18/25,Dalton,Weakfish,WEF027,EI1,10/25/23,211.2,272,220,-,Y,-,,,,
6/18/25,Dalton,Weakfish,WEF028,EI1,10/25/23,193.9,266,218,-,Y,THH + STA,,,,
6/18/25,Dalton,Weakfish,WEF029,EI1,10/25/23,153,245,195,-,Y,-,,,,
6/18/25,Dalton,Weakfish,WEF030,EI1,10/25/23,267.8,290,249,-,Y,mush,,,,
6/19/25,Dalton,Thread Herring,THH097,WO3,10/26/23,24.5,136,105,117,-,mush,,,,
6/19/25,Cheyenne,Thread Herring,THH098,WO3,10/26/23,44.8,165,128,143,Y,mush,,,,
6/19/25,Dalton,Thread Herring,THH099,WO3,10/26/23,22.9,136,102,117,-,mush,,,,
6/19/25,Cheyenne,Thread Herring,THH100,WO3,10/26/23,34.9,158,121,136,-,mush,,,,
6/19/25,Dalton,Thread Herring,THH101,WO3,10/26/23,12,115,85,95,Y,mush,small liver,,,
6/19/25,Cheyenne,Thread Herring,THH102,WO3,10/26/23,22.6,133,100,114,-,mush,,,,
6/19/25,Ava,Thread Herring,THH103,WO3,10/26/23,18.9,125,110,100,-,mush,,Y,,
6/19/25,Cheyenne,Thread Herring,THH104,WO3,10/26/23,11.9,113,83,96,-,mush,,Y,,
6/19/25,Dalton,Thread Herring,THH105,WO3,10/26/23,6.8,99,76,89,-,mush,,Y,,
6/19/25,Cheyenne,Thread Herring,THH106,WO1,10/26/23,11.9,114,85,99,-,mush,,Y,,
6/19/25,Sophia,Thread Herring,THH107,WO3,10/26/23,43.4,158,125,130,-,mush,,Y,,
6/19/25,Sam,Thread Herring,THH108,WI2,10/26/23,18.4,127,99,108,-,mush,,Y,,
6/19/25,Sophia,Thread Herring,THH109,WI2,10/26/23,6.4,94,72,81,-,mush,,Y,,
6/19/25,Sophia,Thread Herring,THH110,WI2,10/26/23,4,76,64,68,-,mush,,Y,,
6/19/25,Ava,Thread Herring,THH111,WO1,10/26/23,7.8,98,72,84,-,mush,,Y,,
6/19/25,Sophia,Thread Herring,THH112,WO1,10/26/23,7.7,98,78,83,-,mush,,Y,,
6/19/25,Ava,Thread Herring,THH113,WO1,10/26/23,11.7,117,82,96,-,mush,,Y,,
6/19/25,Dalton,Thread Herring,THH114,WO1,10/26/23,8.8,103,79,86,-,mush,,Y,,
6/19/25,Sophia,Thread Herring,THH115,WO1,10/26/23,6.8,89,73,80,-,mush,,Y,,
6/19/25,Ava,Thread Herring,THH116,WO1,10/26/23,8.3,92,72,81,-,mush,,Y,,
6/19/25,Sophia,Thread Herring,THH117,WO1,10/26/23,7.4,98,79,86,-,mush,,Y,,
6/19/25,Cheyenne,Thread Herring,THH118,WO1,10/26/23,10.1,111,82,96,-,mush,,Y,,
6/19/25,Dalton,Thread Herring,THH119,WO1,10/26/23,6.8,94,71,78,-,mush,,Y,,
6/20/25,Cole,Moonfish,MOF091,WI2,10/26/23,34.7,137,110,121,Y,-,,,,
6/20/25,Cole,Moonfish,MOF092,WI2,10/26/23,36.6,138,109,121,-,-,,,,
6/20/25,Cole,Moonfish,MOF093,WI2,10/26/23,6.8,80,63,72,-,larval shrimp,,,,
6/20/25,Dalton,Moonfish,MOF094,WI2,10/26/23,44.1,150,120,132,Y,-,,,,
6/20/25,Dalton,Moonfish,MOF095,WI2,10/26/23,29.8,130,100,115,Y,-,,,,
6/20/25,Cole,Moonfish,MOF096,WI2,10/26/23,16.4,103,83,94,-,larval shrimp,,,,
6/20/25,Dalton,Moonfish,MOF097,WI2,10/26/23,45.1,150,118,130,Y,-,,,,
6/20/25,Cole,Moonfish,MOF098,WI2,10/26/23,43,153,121,134,Y,-,,,,
6/20/25,Cole,Moonfish,MOF099,WI2,10/26/23,34.8,137,109,122,Y,-,,,,
6/20/25,Dalton,Moonfish,MOF100,WO1,10/26/23,14.3,106,85,96,Y,-,,,,
6/20/25,Cole,Moonfish,MOF101,WO1,10/26/23,16.1,108,85,96,Y,-,,,,
6/20/25,Dalton,Pigfish,PIG015,WI1,10/26/23,17.1,108,87,105,-,mush,,Y,,
6/20/25,Dalton,Spot,SPO113,WI1,10/26/23,30.6,133,102,131,-,-,,Y,,
6/20/25,Dalton,Spot,SPO114,WI2,10/26/23,77.2,187,146,-,Y,-,,Y,,
6/20/25,Cole,Spot,SPO115,WI2,10/26/23,54.9,166,129,160,-,-,,Y,,
6/20/25,Dalton,Spot,SPO116,WI2,10/26/23,70.3,176,138,171,Y,-,liver goop,Y,,
6/20/25,Dalton,Spot,SPO117,WO1,10/26/23,69.2,166,135,164,Y,-,,Y,,
6/20/25,Cole,Spot,SPO118,WO1,10/26/23,50.6,164,133,158,-,-,,Y,,
6/20/25,Cole,Spot,SPO119,WO1,10/26/23,64,177,145,168,Y,-,,Y,,
6/20/25,Dalton,Spot,SPO120,WO1,10/26/23,67.9,174,148,170,-,-,,Y,,
6/20/25,Cole,Spot,SPO121,WO1,10/26/23,61.4,163,125,153,-,-,,Y,,
6/23/25,Dannette,Pinfish,PIN174,WO1,10/26/23,73.7,173,135,156,Y,mush,,Y,,
6/23/25,Dalton,Pinfish,PIN175,WO1,10/26/23,73.7,171,132,157,Y,jellyfish?,photo missing?,Y,,
6/23/25,Dalton,Pinfish,PIN176,WO1,10/26/23,60.6,155,120,143,Y,mush,,Y,,
6/23/25,Dannette,Atlantic Bumper,ATB071,WI2,10/26/23,24.9,135,113,117,Y,mush,,Y,,
6/23/25,Dalton,Atlantic Bumper,ATB072,WI2,10/26/23,19.7,126,103,112,Y,mush,,Y,,
6/23/25,Dannette,Atlantic Bumper,ATB073,WI2,10/26/23,11,105,82,93,Y,mush,,Y,,
6/23/25,Dalton,Atlantic Bumper,ATB074,WI2,10/26/23,19.3,128,100,113,Y,mush,,Y,,
6/23/25,Dannette,Atlantic Bumper,ATB075,WI2,10/26/23,22.4,134,98,111,Y,mush,,Y,,
6/23/25,Dalton,Atlantic Bumper,ATB076,WI2,10/26/23,18.6,123,95,108,Y,mush,,Y,,
6/23/25,Dannette,Atlantic Bumper,ATB077,WI2,10/26/23,9.6,100,82,90,-,mush,,Y,,
6/23/25,Dannette,Atlantic Bumper,ATB078,WI2,10/26/23,17.8,128,98,111,Y,mush,,Y,,
6/23/25,Dalton,Atlantic Bumper,ATB079,WI2,10/26/23,9.3,101,80,91,-,mush,,Y,,
6/23/25,Dannette,Atlantic Bumper,ATB080,WI2,10/26/23,25.9,141,103,120,Y,mush,,Y,,
6/23/25,Dannette,Atlantic Bumper,ATB081,WO1,10/26/23,32.2,151,121,135,Y,mush,,Y,,
6/23/25,Dalton,Atlantic Bumper,ATB082,WO1,10/26/23,12.1,110,85,96,Y,mush,,Y,,
6/23/25,Dannette,Atlantic Bumper,ATB083,WO1,10/26/23,11.5,105,82,91,Y,mush,,Y,,
6/23/25,Dalton,Atlantic Bumper,ATB084,WO1,10/26/23,12.2,104,80,93,Y,mush,,Y,,
6/23/25,Dannette,Atlantic Bumper,ATB085,WO1,10/26/23,13.2,110,87,100,Y,mush,,Y,,
6/23/25,Dalton,Atlantic Bumper,ATB086,WO1,10/26/23,12,105,82,95,Y,mush,,Y,,
6/23/25,Dannette,Atlantic Bumper,ATB087,WO1,10/26/23,11.8,108,85,95,Y,mush,,Y,,
6/23/25,Dannette,Atlantic Bumper,ATB088,WO1,10/26/23,12.5,106,83,94,Y,mush,,Y,,
6/23/25,Dalton,Atlantic Bumper,ATB089,WO1,10/26/23,9.1,97,79,89,Y,mush,,Y,,
6/23/25,Dalton,Pinfish,PIN177,WO1,10/26/23,67.4,164,125,151,Y,mush,,Y,,
6/23/25,Dalton,Pinfish,PIN178,WO1,10/26/23,68,165,127,150,Y,mush,,Y,,
6/23/25,Dalton,Pinfish,PIN179,WO1,10/26/23,63,170,132,155,Y,mush,,Y,,
6/24/25,Dalton,Pinfish,PIN180,WO1,10/26/23,78.3,175,132,159,Y,-,,Y,,
6/24/25,Dannette,Pinfish,PIN181,WO1,10/26/23,54.8,154,122,145,Y,mush,,Y,,
6/24/25,Dalton,Pinfish,PIN182,WO1,10/26/23,52.1,150,116,139,Y,mush,,Y,,
6/24/25,Dannette,Pinfish,PIN183,WO1,10/26/23,67,169,133,156,Y,-,,Y,,
6/24/25,Sophia,Spot,SPO123,EI2,3/3/25,52.7,161,132,158,Y,sand,,Y,,
6/24/25,Dalton,Spot,SPO124,EI2,3/3/25,19.9,123,96,120,-,-,,Y,,
6/24/25,Dannette,Weakfish,WEF031,EI2,3/3/25,94.8,215,180,-,Y,-,,Y,,
6/24/25,Dalton,Weakfish,WEF032,EI2,3/3/25,38,173,137,-,Y,-,,Y,,
6/24/25,Dannette,Weakfish,WEF033,EI2,3/3/25,58.8,195,161,-,Y,mush,,Y,,
6/24/25,Dalton,Weakfish,WEF034,EI2,3/3/25,72.6,197,163,-,Y,-,,Y,,
6/24/25,Dannette,Weakfish,WEF035,EI2,3/3/25,44.6,177,143,-,Y,-,,Y,,
6/24/25,Dalton,Weakfish,WEF036,EI2,3/3/25,43.5,180,147,-,Y,-,,Y,,
6/24/25,Sam,Weakfish,WEF037,EI2,3/3/25,38.4,171,137,-,Y,-,,Y,,
6/24/25,Cheyenne,Weakfish,WEF038,WO3,4/10/25,103.9,220,178,-,Y,fish,,Y,,
6/24/25,Sophia,Weakfish,WEF039,WO2,4/10/25,76.5,201,167,-,Y,fish,,Y,,
6/24/25,Cheyenne,Weakfish,WEF040,WO2,4/10/25,74.3,192,153,-,Y,fish,,Y,,
6/24/25,Sophia,Weakfish,WEF041,WO2,4/10/25,42.7,163,135,-,Y,-,,Y,,
6/24/25,Cheyenne,Weakfish,WEF042,WO2,4/10/25,37.2,167,128,-,Y,fish,,Y,,
6/24/25,Sophia,Weakfish,WEF043,WO2,4/10/25,50.7,176,157,-,Y,fish,,Y,,
6/24/25,Cheyenne,Weakfish,WEF044,WO2,4/10/25,27.7,149,113,-,Y,fish,,Y,,
6/24/25,Dalton,Weakfish,WEF045,WI1,4/10/25,45.1,180,149,-,Y,mush,,Y,,
6/24/25,Dannette,Weakfish,WEF046,WI1,4/10/25,43.4,170,134,-,Y,anchovy mush,,Y,,
6/24/25,Dalton,Weakfish,WEF047,WI1,4/10/25,64.5,189,150,-,Y,STA,,Y,,
6/24/25,Dannette,Weakfish,WEF048,WI1,4/10/25,59.8,190,154,-,Y,-,,Y,,
6/24/25,Dannette,Weakfish,WEF049,WI1,4/10/25,42.8,178,147,-,Y,mush,,Y,,
6/24/25,Dalton,Weakfish,WEF050,WI1,4/10/25,34.1,170,137,-,Y,mush,,Y,,
6/24/25,Sophia,Weakfish,WEF051,WI1,4/10/25,30.1,152,129,-,Y,mush,,Y,,
6/24/25,Cheyenne,Weakfish,WEF052,WI1,4/10/25,86.6,210,166,-,Y,mush,,Y,,
6/24/25,Dalton,Weakfish,WEF053,WI1,4/10/25,42.1,176,141,-,Y,mush,,Y,,
6/24/25,Dalton,Weakfish,WEF054,WI1,4/10/25,33.2,160,131,-,Y,-,,Y,,
6/24/25,Dalton,Weakfish,WEF055,WO2,5/15/25,68.4,198,163,-,Y,mush,,Y,,
6/24/25,Dannette,Weakfish,WEF056,WO2,5/15/25,76.8,204,170,-,Y,-,,Y,,
6/24/25,Dannette,Weakfish,WEF057,WO2,5/15/25,53.5,183,145,-,Y,mush,,Y,,
6/24/25,Dalton,Spot,SPO125,EI2,3/3/25,21.3,126,96,120,-,-,,Y,,
6/24/25,Cheyenne,Spot,SPO126,EI2,3/3/25,37.5,144,107,141,Y,-,,Y,,
6/25/25,Cheyenne,Spot,SPO122,EI2,3/3/25,47.2,160,117,157,Y,mush,,Y,,
6/25/25,Dalton,Spot,SPO127,EI2,3/3/25,19,121,95,117,-,mush,,Y,,
6/25/25,Dannette,Spot,SPO128,EI2,3/3/25,34.6,149,114,140,-,-,,Y,,
6/25/25,Dannette,Spot,SPO129,EI2,3/3/25,30.9,141,111,135,-,-,,Y,,
6/25/25,Dalton,Spot,SPO130,EI2,3/3/25,20.4,123,96,119,-,-,,Y,,
6/25/25,Dannette,Spot,SPO131,EI2,3/3/25,24.4,135,100,127,-,-,,Y,,
6/25/25,Dalton,Spot,SPO132,EO2,3/3/25,29.3,139,104,130,-,-,,Y,,
6/25/25,Dannette,Striped Anchovy,STA197,EO2,10/25/23,5.6,99,77,85,-,-,,Y,,
6/25/25,Dalton,Striped Anchovy,STA198,EO2,10/25/23,7.3,101,90,84,-,-,,Y,,
6/25/25,Dannette,Striped Anchovy,STA199,EO2,10/25/23,3.7,85,69,76,-,mush,,Y,,
6/25/25,Dalton,Striped Anchovy,STA200,EO2,10/25/23,4.5,91,74,88,-,-,,Y,,
6/25/25,Dannette,Striped Anchovy,STA201,EO2,10/25/23,0.9,54,45,49,-,mush,,Y,,
6/25/25,Dannette,Striped Anchovy,STA202,EO2,10/25/23,0.8,53,44,49,-,mush,,Y,,
6/25/25,Dannette,Striped Anchovy,STA203,EO2,10/25/23,3.8,82,70,80,-,mush,,Y,,
6/25/25,Dalton,Striped Anchovy,STA204,EO2,10/25/23,3.5,86,69,78,-,-,,Y,,
6/25/25,Dannette,Striped Anchovy,STA205,EO2,10/25/23,3.8,86,70,76,-,mush,,Y,,
6/25/25,Dannette,Striped Anchovy,STA206,EO2,10/25/23,4.2,86,70,78,-,mush,,Y,,
6/25/25,Dalton,Striped Anchovy,STA207,WO3,10/26/23,5.9,99,80,94,-,-,,Y,,
6/25/25,Dannette,Striped Anchovy,STA208,WO3,10/26/23,8.5,111,90,101,-,mush,,Y,,
6/25/25,Dalton,Striped Anchovy,STA209,WO3,10/26/23,6.8,105,85,91,-,mush,,Y,,
6/25/25,Dannette,Weakfish,WEF058,WI1,5/15/25,43.8,170,139,-,Y,-,,Y,,
6/26/25,Cheyenne,Pinfish,PIN184,EI3,3/3/25,14.7,105,80,97,Y,- ,,Y,,
6/26/25,Sophia ,Pinfish,PIN185,EI3,3/3/25,15.7,102,84,94,- , - ,,Y,,
6/26/25,Cheyenne,Pinfish,PIN186,EI3,3/3/25,12.4,90,68,85,Y,- ,,Y,,
6/26/25,Sophia,Pinfish,PIN187,EI3,3/3/25,9.6,92,73,81,- ,mush ,,Y,,
6/26/25,Cheyenne,Pinfish,PIN188,EI3,3/3/25,9.9,92,73,89,- , - ,,Y,,
6/26/25,Ava,Pinfish,PIN189,EI3,3/3/25,11,92,70,81,- ,bio matter ,,Y,,
6/26/25,Ava,Pinfish,PIN190,EI3,3/3/25,5.2,72,60,67,- ,bio matter ,Go Pro picture of GC ,Y,,
6/26/25,Sophia ,Pinfish,PIN191,EI2,3/3/25,24.6,119,98,110,Y,mush ,,Y,,
6/26/25,Cheyenne,Pinfish,PIN192,EI2,3/3/25,41.3,142,109,133,Y,mush,,Y,,
6/26/25,Ava,Pinfish,PIN193,EI2,3/3/25,18.6,105,81,89,Y,mush,,Y,,
6/26/25,Cheyenne,Pinfish,PIN194,EI2,3/3/25,20.2,115,88,109,Y,mush ,,Y,,
6/26/25,Sophia ,Pinfish,PIN195,EI2,3/3/25,18,113,91,102,Y,mush ,,Y,,
6/26/25,Ava ,Pinfish,PIN196,EI2,3/3/25,19.4,111,85,92,Y,mush ,,Y,,
6/26/25,Cheyenne,Pinfish,PIN197,EI2,3/3/25,14.8,104,76,97,Y,mush,,Y,,
6/26/25,Dalton,Striped Anchovy,STA210,WO3,10/26/23,3.6,85,70,79,-,-,,Y,,
6/26/25,Dannette,Striped Anchovy,STA211,WO3,10/26/23,4.3,89,74,81,-,shell,,Y,,
6/26/25,Dalton,Striped Anchovy,STA212,WO3,10/26/23,7.1,104,83,96,-,-,,Y,,
6/26/25,Dannette,Striped Anchovy,STA213,WO3,10/26/23,5,96,79,86,-,-,,Y,,
6/26/25,Dannette,Striped Anchovy,STA214,WO3,10/26/23,2.5,76,61,69,-,mush,,Y,,
6/26/25,Dalton,Striped Anchovy,STA215,WO3,10/26/23,2.7,82,67,75,-,-,,Y,,
6/26/25,Dannette,Striped Anchovy,STA216,WO3,10/26/23,3.3,84,70,75,-,mush,,Y,,
6/27/25,Dalton,Pinfish,PIN211,WO3,4/10/25,57.6,163,129,151,Y,- ,,Y,Y,
6/27/25,Dalton,Pinfish,PIN212,WI1,4/10/25,10.5,97,85,90,Y,mush,,Y,Y,
6/27/25,Dalton,Pinfish,PIN213,WI1,4/10/25,22.5,113,90,105,Y,mush,,Y,Y,
6/27/25,Sam,Pinfish,PIN214,WI1,4/10/25,12.5,97,78,91,Y,- ,,Y,Y,
6/27/25,Dalton,Pinfish,PIN215,WI1,4/10/25,15.7,102,83,95,Y,- ,,Y,Y,
6/27/25,Sam,Pinfish,PIN216,WI1,4/10/25,14.6,101,80,93,Y,- ,,Y,Y,
6/27/25,Sam,Pinfish,PIN217,WI1,4/10/25,11.2,89,72,85,-,- ,,Y,Y,
6/27/25,Dalton,Pinfish,PIN218,WI1,4/10/25,10,90,69,82,Y,- ,,Y,,
6/30/25,Dalton,Pinfish,PIN198,EO2,3/3/25,32.9,133,105,124,Y,- ,,Y,,
6/30/25,Dannette,Pinfish,PIN199,EO2,3/3/25,31,121,98,115,Y,veg,,Y,,
6/30/25,Dalton,Pinfish,PIN200,EO2,3/3/25,18.7,109,87,104,-,- ,,Y,,
6/30/25,Dannette,Pinfish,PIN201,EO2,3/3/25,19.3,111,85,110,Y,mush + shells,,Y,,
6/30/25,Dannette,Pinfish,PIN202,EO2,3/3/25,20,110,86,101,Y,mush,,Y,Y,
6/30/25,Dalton,Pinfish,PIN203,EO2,3/3/25,15.6,109,85,104,Y,mush,,Y,Y,
6/30/25,Dannette,Pinfish,PIN204,EO2,3/3/25,34.6,135,105,122,Y,- ,,Y,Y,
6/30/25,Dalton,Pinfish,PIN205,EO2,3/3/25,28.4,121,95,115,Y,- ,,Y,Y,
6/30/25,Dannette,Pinfish,PIN206,EO2,3/3/25,26.2,125,95,112,Y,veg,,Y,Y,
6/30/25,Dalton,Pinfish,PIN207,EO2,3/3/25,19.8,111,87,104,Y,mush,,Y,Y,
6/30/25,Dannette,Pinfish,PIN208,WI3,4/10/25,70.3,170,132,153,Y,- ,,Y,Y,
6/30/25,Dannette,Pinfish,PIN209,WI3,4/10/25,81.4,183,139,158,Y,- ,,Y,Y,
6/30/25,Dalton,Pinfish,PIN210,WI3,4/10/25,102.8,194,147,175,Y,mush,,Y,Y,
6/30/25,Dalton,Pinfish,PIN220,WI2,4/10/25,10.3,88,70,84,Y,-,,Y,,
6/30/25,Dalton,Pinfish,PIN221,WI2,4/10/25,13,97,77,91,Y,-,,Y,,
6/30/25,Dalton,Pinfish,PIN222,WI2,4/10/25,11.2,93,73,88,-,-,,Y,,
6/30/25,Dalton,Pinfish,PIN223,WO2,4/10/25,11.3,95,74,91,Y,-,,Y,,
6/30/25,Dalton,Pinfish,PIN224,WO2,4/10/25,17.8,103,76,96,Y,Shells,,Y,,
6/30/25,Dannette,Pinfish,PIN227,WO1,4/10/25,58.2,159,123,145,Y,mush + shrimp,,Y,,
6/30/25,Dalton,Pinfish,PIN228,WO1,4/10/25,66.7,170,133,156,Y,sediment?,,Y,,
6/30/25,Dannette,Pinfish,PIN229,WO1,4/10/25,48.9,146,116,135,Y,mush,,Y,,
6/30/25,Dannette,Pinfish,PIN230,WO1,4/10/25,36.8,130,101,120,Y,mush + shell,,Y,,
6/30/25,Dalton,Pinfish,PIN231,WO1,4/10/25,58.1,158,124,145,Y,mush,,Y,,
6/30/25,Dannette,Pinfish,PIN232,WO1,4/10/25,47.5,144,115,133,Y,mush,,Y,,
6/30/25,Dannette,Pinfish,PIN233,WO1,4/10/25,34,131,101,121,Y,-,,Y,,
6/30/25,Dannette,Pinfish,PIN234,WO1,4/10/25,54.7,157,121,140,Y,sediment,,Y,,
6/30/25,Dalton,Pinfish,PIN235,WO1,4/10/25,39.7,127,101,120,Y,-,,Y,,
6/30/25,Dannette,Pinfish,PIN236,WO1,4/10/25,28.4,121,97,114,Y,mush,,Y,,
7/1/25,Dalton,Pinfish,PIN225,WO2,4/10/25,10.5,89,70,84,Y,-,,Y,,
7/1/25,Dalton,Pinfish,PIN226,WO2,4/10/25,29.2,121,95,114,Y,shells + mush,,Y,,
7/1/25,Cheyenne,Spot,SPO133,WO3,4/10/25,54,170,113,161,Y,mush,,Y,,
7/1/25,Dalton,Spot,SPO134,WO3,4/10/25,27.2,130,101,126,-,-,,Y,,
7/1/25,Dannette,Spot,SPO135,WO3,4/10/25,35.5,140,113,136,Y,-,,Y,,
7/1/25,Dannette,Spot,SPO136,WO3,4/10/25,29.9,140,115,135,Y,mush,,Y,,
7/1/25,Dalton,Spot,SPO137,WO3,4/10/25,30.4,137,108,132,Y,-,,Y,,
7/1/25,Cheyenne,Spot,SPO138,WO3,4/10/25,63.3,178,138,170,Y,-,,Y,,
7/1/25,Sophia,Spot,SPO139,WO3,4/10/25,24.9,131,106,126,-,sand,,Y,,
7/1/25,Dalton,Spot,SPO140,WO3,4/10/25,25.4,124,100,120,-,-,,Y,,
7/1/25,Cheyenne,Spot,SPO141,WO3,4/10/25,25.4,131,103,128,Y,mush & sand,,Y,,
7/1/25,Dannette,Spot,SPO142,WO3,4/10/25,23.2,123,98,117,-,-,,Y,,
7/1/25,Dalton,Spot,SPO143,WI2,4/10/25,41.6,147,115,141,Y,mush,,Y,,
7/1/25,Dannette,Spot,SPO144,WI2,4/10/25,84.6,194,149,180,Y,mush,,Y,,
7/1/25,Sophia,Spot,SPO145,WI2,4/10/25,38.9,146,116,138,-,sand,,Y,,
7/1/25,Cheyenne,Spot,SPO146,WI2,4/10/25,46.5,149,116,144,Y,sand,,Y,,
7/1/25,Dannette,Spot,SPO147,WI2,4/10/25,40.7,141,111,138,Y,mush,,Y,,
7/1/25,Dalton,Spot,SPO148,WI2,4/10/25,27.7,135,105,131,-,mush  ,,Y,,
7/1/25,Dannette,Spot,SPO149,WI2,4/10/25,35.5,144,115,140,-,-,,Y,,
7/1/25,Cheyenne ,Spot,SPO150,WI2,4/10/25,51.3,157,122,154,Y,sand,,Y,,
7/1/25,Sophia,Spot,SPO151,WI2,4/10/25,25.2,124,104,120,-,mush  ,,Y,,
7/1/25,Dalton,Spot,SPO152,WI2,4/10/25,31,135,105,127,Y,mush ,,Y,,
7/1/25,Dannette,Spot,SPO153,WO2,4/10/25,58.5,167,133,160,Y,mush ,,Y,,
7/1/25,Dannette,Spot,SPO154,WO2,4/10/25,64.7,169,135,161,Y,larvae?,,Y,,
7/1/25,Dalton,Spot,SPO155,WO2,4/10/25,54.5,168,134,163,Y,mush w/ shells,,Y,,
7/1/25,Cheyenne,Spot,SPO156,WO2,4/10/25,71.4,179,142,175,Y,sand,,Y,,
7/1/25,Sophia,Spot,SPO157,WO2,4/10/25,22.9,129,103,122,-,sand,,Y,,
7/1/25,Dalton,Spot,SPO158,WO2,4/10/25,22.7,125,98,120,Y,-,,Y,,
7/1/25,Dalton,Spot,SPO159,WO2,4/10/25,26.2,124,99,120,Y,-,,Y,,
7/1/25,Cheyenne,Spot,SPO160,WO2,4/10/25,32.2,140,109,135,Y,-,,Y,,
7/1/25,Sophia,Spot,SPO161,WO2,4/10/25,26.1,124,101,119,-,sand,,Y,,
7/1/25,Cheyenne,Spot,SPO162,WO2,4/10/25,30.5,134,102,129,Y,sand and mush,,Y,,
7/1/25,Dalton,Spot,SPO163,WI1,4/10/25,19.5,144,91,111,Y,sand w/ mush,,Y,,
7/1/25,Dalton,Spot,SPO164,WI1,4/10/25,26.8,132,106,127,Y,sand w/ mush,,Y,,
7/1/25,Cheyenne,Spot,SPO165,WI1,4/10/25,42.1,161,123,157,Y,sand w/ mush,,Y,,
7/1/25,Cheyenne,Spot,SPO166,WI1,4/10/25,46.8,164,125,158,Y,sand w/ mush,,Y,,
7/1/25,Dalton,Spot,SPO167,WI1,4/10/25,20.2,121,94,116,Y,sand w/ mush,,Y,,
7/2/25,Dannette,Croaker,CRO211,WO1,4/10/25,81.3,201,160,-,Y,mush,,Y,Y,Y
7/2/25,Dalton,Spot,SPO168,WI1,4/10/25,24.2,127,96,121,-,-,,Y,,
7/2/25,Dannette,Spot,SPO169,WI1,4/10/25,27.6,133,102,128,-,-,,Y,,
7/2/25,Dalton,Spot,SPO170,WI1,4/10/25,18.7,119,91,114,-,sand w/ mush,,Y,,
7/2/25,Dannette,Spot,SPO171,WI1,4/10/25,15.7,112,90,108,-,mush ,,Y,,
7/2/25,Dalton,Spot,SPO172,WI1,4/10/25,17.3,115,89,111,-,mush ,,Y,,
7/2/25,Dannette,Spot,SPO173,WO1,4/10/25,60.6,169,134,160,Y,mush ,,Y,,
7/2/25,Dannette,Spot,SPO174,WO1,4/10/25,83,190,150,180,Y,-,,Y,,
7/2/25,Dalton,Spot,SPO175,WO1,4/10/25,77,181,141,176,Y,fish mush,,Y,,
7/2/25,Dannette,Spot,SPO176,WO1,4/10/25,79,180,145,170,Y,mush ,,Y,,
7/2/25,Dalton,Spot,SPO177,WO1,4/10/25,68.3,177,140,167,Y,mush ,,Y,,
7/2/25,Dannette,Spot,SPO178,WO1,4/10/25,100.2,186,151,180,Y,mush ,,Y,,
7/2/25,Dannette,Spot,SPO179,WO1,4/10/25,71.2,178,148,173,Y,mush ,,Y,,
7/2/25,Dalton,Spot,SPO180,WO1,4/10/25,100.1,211,167,197,Y,-,,Y,,
7/2/25,Dannette,Spot,SPO181,WO1,4/10/25,64.9,171,139,164,Y,mush,,Y,,
7/3/25,Cheyenne,Striped Anchovy,STA217,WI2,10/26/23,4.5,90,76,86,-,mush,,Y,,
7/3/25,Dannette,Striped Anchovy,STA218,WI2,10/26/23,4.2,94,76,83,-,-,,Y,,
7/3/25,Sophia,Striped Anchovy,STA219,WI2,10/26/23,8.5,105,91,95,-,mush,,Y,,
7/3/25,Cheyenne,Striped Anchovy,STA220,WI2,10/26/23,6.3,100,83,94,-,mush,,Y,,
7/3/25,Dannette,Striped Anchovy,STA221,WI2,10/26/23,2.5,76,61,69,-,mush,,Y,,
7/3/25,Dannette,Striped Anchovy,STA222,WI2,10/26/23,2.7,79,65,73,-,mush,,Y,,
7/3/25,Cheyenne,Striped Anchovy,STA223,WI2,10/26/23,4,90,74,83,-,-,,Y,,
7/3/25,Sophia,Striped Anchovy,STA224,WI2,10/26/23,3.3,84,70,74,-,-,,Y,,
7/3/25,Ava,Striped Anchovy,STA225,WI2,10/26/23,2.9,80,62,65,-,mush,,Y,,
7/3/25,Ava,Striped Anchovy,STA226,WI2,10/26/23,2.2,80,64,68,-,mush,,Y,,
7/3/25,Sophia,Striped Anchovy,STA227,EI3,3/3/25,8.7,109,91,96,-,-,,Y,,
7/3/25,Cheyenne,Striped Anchovy,STA228,EI3,3/3/25,8.3,110,88,97,-,-,,Y,,
7/3/25,Ava,Striped Anchovy,STA229,EI3,3/3/25,8.5,111,86,93,-,mush,,Y,,
7/3/25,Ava,Striped Anchovy,STA230,EI2,3/3/25,11.1,112,95,102,-,-,,Y,,
7/3/25,Sophia,Striped Anchovy,STA231,EI2,3/3/25,11.8,121,103,109,-,-,,Y,,
